"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","play_by_play_available","recent","start_date","notes_type","notes_headline","broadcast_market","broadcast_name","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","home_linescores","home_records","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","away_linescores","away_records","game_id","season","season_type","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"189",401507204,"s:40~l:59~e:401507204~c:401507204","2023-06-24T02:00Z",5766,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-24T02:00Z","event","WNBA Commissioner's Cup","national","ION",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",76,TRUE,"[{'value': 13.0} {'value': 20.0} {'value': 25.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-3', 'type': 'road'}]",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",74,FALSE,"[{'value': 27.0} {'value': 15.0} {'value': 18.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-5', 'type': 'road'}]",401507204,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507204.json",2023-06-23 22:00:00,2023-06-23,TRUE,TRUE,TRUE
"190",401507203,"s:40~l:59~e:401507203~c:401507203","2023-06-23T23:30Z",3209,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-23T23:30Z","","","national","ION",1,"STD",6282,"Gateway Center","College Park","GA",3500,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",80,FALSE,"[{'value': 20.0} {'value': 20.0} {'value': 27.0} {'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-2', 'type': 'road'}]",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",110,TRUE,"[{'value': 28.0} {'value': 31.0} {'value': 29.0} {'value': 22.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-1', 'type': 'road'}]",401507203,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507203.json",2023-06-23 19:30:00,2023-06-23,TRUE,TRUE,TRUE
"191",401507202,"s:40~l:59~e:401507202~c:401507202","2023-06-23T02:00Z",7734,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-23T02:00Z","","","national","PRIME VIDEO",1,"STD",7224,"Climate Pledge Arena","Seattle","WA",18300,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",68,FALSE,"[{'value': 23.0} {'value': 21.0} {'value': 15.0} {'value': 9.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}]",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",80,TRUE,"[{'value': 23.0} {'value': 25.0} {'value': 19.0} {'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-3', 'type': 'road'}]",401507202,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507202.json",2023-06-22 22:00:00,2023-06-22,TRUE,TRUE,TRUE
"192",401507200,"s:40~l:59~e:401507200~c:401507200","2023-06-23T00:00Z",6158,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-23T00:00Z","","","national","PRIME VIDEO",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",59,FALSE,"[{'value': 9.0} {'value': 21.0} {'value': 14.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-4', 'type': 'road'}]",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",80,TRUE,"[{'value': 25.0} {'value': 18.0} {'value': 16.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-2', 'type': 'road'}]",401507200,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507200.json",2023-06-22 20:00:00,2023-06-22,TRUE,TRUE,TRUE
"193",401507201,"s:40~l:59~e:401507201~c:401507201","2023-06-23T00:00Z",7024,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-23T00:00Z","","","national","CBSSN",1,"STD",2029,"Target Center","Minneapolis","MN",18024,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",68,FALSE,"[{'value': 17.0} {'value': 11.0} {'value': 15.0} {'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-4', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",89,TRUE,"[{'value': 27.0} {'value': 14.0} {'value': 26.0} {'value': 22.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-1', 'type': 'road'}]",401507201,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507201.json",2023-06-22 20:00:00,2023-06-22,TRUE,TRUE,TRUE
"194",401507199,"s:40~l:59~e:401507199~c:401507199","2023-06-21T19:30Z",11580,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-21T19:30Z","event","WNBA Commissioner's Cup","national","NBA TV",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",79,FALSE,"[{'value': 19.0} {'value': 21.0} {'value': 20.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-5', 'type': 'road'}]",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",99,TRUE,"[{'value': 32.0} {'value': 25.0} {'value': 30.0} {'value': 12.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-1', 'type': 'road'}]",401507199,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507199.json",2023-06-21 15:30:00,2023-06-21,TRUE,TRUE,TRUE
"195",401507197,"s:40~l:59~e:401507197~c:401507197","2023-06-21T02:00Z",4180,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-21T02:00Z","","","national","CBSSN",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",61,FALSE,"[{'value': 18.0} {'value': 15.0} {'value': 16.0} {'value': 12.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-3', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",67,TRUE,"[{'value': 19.0} {'value': 13.0} {'value': 17.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-4', 'type': 'road'}]",401507197,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507197.json",2023-06-20 22:00:00,2023-06-20,TRUE,TRUE,TRUE
"196",401507198,"s:40~l:59~e:401507198~c:401507198","2023-06-21T02:00Z",7022,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-21T02:00Z","","","national","NBA TV",1,"STD",7224,"Climate Pledge Arena","Seattle","WA",18300,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",79,FALSE,"[{'value': 25.0} {'value': 23.0} {'value': 8.0} {'value': 23.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",85,TRUE,"[{'value': 22.0} {'value': 23.0} {'value': 22.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-1', 'type': 'road'}]",401507198,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507198.json",2023-06-20 22:00:00,2023-06-20,TRUE,TRUE,TRUE
"197",401507196,"s:40~l:59~e:401507196~c:401507196","2023-06-21T00:00Z",3392,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-21T00:00Z","","","national","NBA TV",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",85,TRUE,"[{'value': 20.0} {'value': 23.0} {'value': 28.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-4', 'type': 'road'}]",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",73,FALSE,"[{'value': 15.0} {'value': 17.0} {'value': 18.0} {'value': 23.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-2', 'type': 'road'}]",401507196,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507196.json",2023-06-20 20:00:00,2023-06-20,TRUE,TRUE,TRUE
"198",401507195,"s:40~l:59~e:401507195~c:401507195","2023-06-19T01:00Z",8036,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-19T01:00Z","","","national","NBA TV",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",93,TRUE,"[{'value': 26.0} {'value': 28.0} {'value': 20.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-1', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",62,FALSE,"[{'value': 22.0} {'value': 19.0} {'value': 7.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-4', 'type': 'road'}]",401507195,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507195.json",2023-06-18 21:00:00,2023-06-18,TRUE,TRUE,TRUE
"199",401507194,"s:40~l:59~e:401507194~c:401507194","2023-06-18T23:30Z",6289,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-18T23:30Z","","","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",74,FALSE,"[{'value': 19.0} {'value': 25.0} {'value': 19.0} {'value': 11.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-3', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",83,TRUE,"[{'value': 15.0} {'value': 24.0} {'value': 24.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-1', 'type': 'road'}]",401507194,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507194.json",2023-06-18 19:30:00,2023-06-18,TRUE,TRUE,TRUE
"200",401507193,"s:40~l:59~e:401507193~c:401507193","2023-06-18T20:00Z",4024,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-18T20:00Z","event","WNBA Commissioner's Cup","national","CBSSN",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",94,FALSE,"[{'value': 14.0} {'value': 27.0} {'value': 19.0} {'value': 34.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-3', 'type': 'road'}]",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",100,TRUE,"[{'value': 23.0} {'value': 25.0} {'value': 23.0} {'value': 29.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-1', 'type': 'road'}]",401507193,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507193.json",2023-06-18 16:00:00,2023-06-18,TRUE,TRUE,TRUE
"201",401507192,"s:40~l:59~e:401507192~c:401507192","2023-06-18T19:00Z",4009,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-18T19:00Z","event","WNBA Commissioner's Cup","national","TWITTER",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",77,TRUE,"[{'value': 26.0} {'value': 16.0} {'value': 21.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-2', 'type': 'road'}]",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",69,FALSE,"[{'value': 16.0} {'value': 22.0} {'value': 17.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-4', 'type': 'road'}]",401507192,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507192.json",2023-06-18 15:00:00,2023-06-18,TRUE,TRUE,TRUE
"202",401507191,"s:40~l:59~e:401507191~c:401507191","2023-06-18T16:00Z",9278,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-18T16:00Z","","","national","CBS",1,"STD",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",89,TRUE,"[{'value': 30.0} {'value': 23.0} {'value': 16.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}]",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",71,FALSE,"[{'value': 17.0} {'value': 17.0} {'value': 16.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-5', 'type': 'road'}]",401507191,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507191.json",2023-06-18 12:00:00,2023-06-18,TRUE,TRUE,TRUE
"203",401507190,"s:40~l:59~e:401507190~c:401507190","2023-06-17T18:00Z",5020,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-17T18:00Z","event","WNBA Commissioner's Cup","national","CBS",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",103,FALSE,"[{'value': 22.0} {'value': 25.0} {'value': 28.0} {'value': 28.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-4', 'type': 'road'}]",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",109,TRUE,"[{'value': 26.0} {'value': 29.0} {'value': 19.0} {'value': 35.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}]",401507190,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507190.json",2023-06-17 14:00:00,2023-06-17,TRUE,TRUE,TRUE
"204",401507189,"s:40~l:59~e:401507189~c:401507189","2023-06-17T02:00Z",5265,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-06-17T02:00Z","event","WNBA Commissioner's Cup","national","ION",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",72,FALSE,"[{'value': 19.0} {'value': 24.0} {'value': 14.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-3', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",77,TRUE,"[{'value': 18.0} {'value': 16.0} {'value': 24.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-3', 'type': 'road'}]",401507189,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507189.json",2023-06-16 22:00:00,2023-06-16,TRUE,TRUE,TRUE
